formula,theoretical
V4Ge13O36,TRUE
CoAg(N3O4)2,FALSE
NiSO9,FALSE
Na4ZnIn(PO4)3,TRUE
Mg2Mn(PO4)2,FALSE
Mg2Ta2VO8,TRUE
Ba2EuCu2HgO7,TRUE
Ce(Co2B)6,FALSE
Na5Ga3Si3Ge(SO8)3,TRUE
Sr2HI2,TRUE
Y5Ni2Sb,TRUE
CaSn(GeO3)2,TRUE
Gd2Mn17C3,FALSE
AlSiHO4,FALSE
Na3YZrSi2SO12,TRUE
ScH4Pd3,FALSE
K3TeS4,FALSE
MgTl4(WO4)2,TRUE
TcPt3,TRUE
Er5Ga2As,TRUE
Sc(MnSn)6,FALSE
MgHg2(BiO3)2,TRUE
LiScSn,TRUE
ReS2ClO9,FALSE
Cs2TeCl6,FALSE
Y2In,FALSE
YbBi2,FALSE
Al2Si3(SnO4)3,TRUE
YbPrPd2,TRUE
Tb(CoB)4,FALSE
Ga2AsP,TRUE
Si3Ag10S11,TRUE
K2Sn(AsS3)2,FALSE
H2C3O4,TRUE
ZrGeRu2,TRUE
FeSb2,FALSE
K2GaHgI6,TRUE
Tm3Ga9Pt2,FALSE
GaSiO3,TRUE
SrYMg30O32,TRUE
Y2Al2Co15,FALSE
LiH3O2,FALSE
Er2Si4CN6,TRUE
Sr4MgFe4O11,TRUE
Li7Fe8(BO3)8,TRUE
K2PH4Se3O2,FALSE
BaHgO2,FALSE
PrMgAl7Fe2,FALSE
TlBr4N,TRUE
Sr4LaCl11,TRUE
Co2(CN2)3,TRUE
HfMg6SiO8,TRUE
InH5NOF4,FALSE
Hf2Te3,TRUE
NaMgIn2,TRUE
NaPrTiNbO6F,TRUE
Nd23Cd4Pt7,TRUE
MgU2(SiO9)2,FALSE
Co5Sn(BO5)2,TRUE
Yb2ZnAg,TRUE
TmInCu2,FALSE
Rb2SiAs2,FALSE
Ca3(CrN3)2,TRUE
Eu2Cl2F,TRUE
ScTlTe2,FALSE
Ba2HgGe,TRUE
CaThNb2O8,TRUE
Na7Mn11O24,TRUE
Mo3I,TRUE
Tl4SnS3,FALSE
PdAu,TRUE
LuSnF7,TRUE
Na2CaH10C2O11,FALSE
NaLaGeP2SO12,TRUE
VSe,FALSE
MnNbO4,TRUE
PtCN2,TRUE
LuSI,TRUE
Ca2RuN3,TRUE
Ta4Te3N2,TRUE
AlReGe,TRUE
Na(Fe2O3)4,TRUE
RbIO2,TRUE
Na6Ca2Si3Sn2(SO8)3,TRUE
Tm6(Ga3Co)7,FALSE
Nb2Zn2SnO8,TRUE
La2AgPb,TRUE
CoS,FALSE
Rb2GaAuF6,TRUE
CeZn2Ag,TRUE
RbI,FALSE
FeP6(WO8)3,TRUE
MnFe5O8,TRUE
HoCo3Cu2,FALSE
EuVO4,FALSE
USn2,TRUE
KLaTiNbO6,TRUE
Nd2S3O20,TRUE
Rb2V(PO4)2,FALSE
PmCl3,TRUE
Ho2Ga3Ni,TRUE
CaTlCl3,TRUE
Ca2B5H2ClO10,FALSE
GdMgGa,FALSE
LiFeCSO7,TRUE
Pa3Br,TRUE
U2Hg5(AsO9)2,FALSE
Ba2PdN2,TRUE
Ba3Mn,TRUE
Na3GaSi2GeSO12,TRUE
Cu3H10(C4O7)2,FALSE
NdP3(H4O5)3,FALSE
Na2Si2Se5,FALSE
Ba5LaSi6,FALSE
DyYZn2,TRUE
CrBi12Mo4PbO34,FALSE
LiPtN,TRUE
Tb3Dy,TRUE
NaTc12Br25,FALSE
Tl3PdBr5,FALSE
Sm2Au,FALSE
CeCu6,FALSE
Ca2MgZn,TRUE
Na10Mg3Sn5(PO4)12,TRUE
Ba3Ta2ZnO9,TRUE
Li5Mn(Ni2O5)2,TRUE
Tb2Ti3Si4,FALSE
K3NaP2(O3F)2,TRUE
Y4S3N2,TRUE
YRe2SiC,TRUE
Sb2H8C3SCl6O5,FALSE
Ho2Ni2Pb,FALSE
SrAl7Tl5Si5O24,TRUE
CoN12,FALSE
Tl3CO3F,FALSE
Mg(SiB6)2,FALSE
Pr(FeSb3)5,TRUE
Na4Ti3O8,TRUE
Sm(MnGe)2,FALSE
Ni4W,FALSE
Ba2Co2F11,TRUE
CsMnP,FALSE
CeMg14Bi,TRUE
NaScTa3SiP5O24,TRUE
Li4Mn5Ni3O16,TRUE
HeSiO2,TRUE
Ca9LaMn10O30,TRUE
Sr3(AlIn2)2,TRUE
Sr4Mn2Cu3(SeO)4,TRUE
Mn6Al31Cu2,TRUE
K2CdSiO4,FALSE
Cs3GaBr6,TRUE
Na4Si5Sn2O17,TRUE
AlCr2W,TRUE
Co3Te(MoO7)6,FALSE
Zn2Cu2O5,TRUE
Na2Li5Ti3Fe(PO4)6,TRUE
NaLi2NbF6,TRUE
NaScNb(PO4)3,TRUE
BaNaCeNbO6,TRUE
Li9V2P4HO18,TRUE
CeBN2,FALSE
Ca3Ga3(SnO6)2,TRUE
NiB12,FALSE
Ce6Y26O51,TRUE
CaCeIn2,TRUE
Cs4NaHf3H2F19,FALSE
ThMo2O11,FALSE
Na6HfMg3P4(SO12)2,TRUE
CeMn10Cu,TRUE
Ba3PbO,FALSE
TlGaTe2,FALSE
Sr3Y(BO3)3,FALSE
K4Sn9,FALSE
Ca4Mn3CrO10,TRUE
UMn(MoO4)4,TRUE
Ge2SeN2,TRUE
Cs2Na3TlO4,FALSE
SrEuInBiO6,TRUE
Li3MnFe2(BO3)3,TRUE
NdY3(Mo4O15)2,TRUE
Ca4Nb6O21,TRUE
Na2P2O7,TRUE
RbLuP2O7,FALSE
Ca3Zn,FALSE
LiLaMg6O8,TRUE
K2Bi8Se13,FALSE
Na6Ti4Nb4Si9(SO16)3,TRUE
Sm2CoPtO6,TRUE
Na7Y2In2SiP5O24,TRUE
Mn4Be3Si3SO12,FALSE
Te7RuI6,FALSE
Dy2Co7,FALSE
Ca7CN6,TRUE
Tc2GeMo,TRUE
Li4CoNi5(PO4)6,TRUE
V3Cr2Ni(PO4)6,TRUE
MoSeCl7O,FALSE
Na6Nb8Si11SO48,TRUE
Ca6Sc(CoO4)3,TRUE
Ni3(PbS)2,FALSE
CeC2,FALSE
ZnH8SO8,FALSE
LaTa2NO5,TRUE
Y2GaPb,TRUE
Mg3Au,FALSE
Ca6GaN5,FALSE
Tm6GaNi2,FALSE
SmB4,FALSE
Pr(BrO2)3,FALSE
DyCo3,FALSE
BeTcSe,TRUE
Mn3Se3O10,FALSE
CaCuSb2O7,TRUE
Bi4PPd15,TRUE
Ba(ClO)2,FALSE
PmMn3,TRUE
HfAlPt,FALSE
Li2Ti3NiO8,TRUE
Al2CuCl8,FALSE
CaP2O9,FALSE
Sr2AlFeCu2O7,TRUE
Cs2PtCl4,FALSE
NbV,TRUE
Eu2Al3Ga,TRUE
Nb10(SnGe)3,TRUE
Na3MgGaSi(SO6)2,TRUE
Nd2TeO2,FALSE
Na3SiBiBO7,TRUE
CrSnSbO6,TRUE
SrHfMg30O32,TRUE
Cs2PuO4,TRUE
MoWSe4,TRUE
Ni12Mo18P7,TRUE
Ta7InO19,TRUE
Ho5Cu(WO4)8,TRUE
Li4Cr2Fe5O12,TRUE
MgTa4(CuO6)2,TRUE
Na2CrNiF7,FALSE
Ca4Si6W3O19,TRUE
AgIO4,FALSE
P(NO2)2,TRUE
Cs2Mg(MoO6)2,FALSE
Rb2AgBr3,FALSE
Mn3GeN,TRUE
Li4V(PO3)6,TRUE
Nb24I35Br9,TRUE
Te2Pd3,FALSE
FeSO4F,FALSE
ErNiBi,TRUE
NaPrV4O12,TRUE
CuP4I,FALSE
BaLa(BiS3)2,FALSE
LuAs,FALSE
NdBO3,FALSE
EuHfS3,FALSE
Rb2Bi3F11,TRUE
Ba2CoCu2(SO)2,FALSE
LiBH6N,FALSE
LiLa5Ti8O24,TRUE
K2TaF7,FALSE
YMn12,FALSE
CaPdAu2,TRUE
Sr2LiPb,TRUE
Ba3V2H12(C5O14)2,FALSE
Fe5Sb(PO4)6,TRUE
Fe5(SiO4)3,FALSE
Ga3Pt2,FALSE
RbLiO3,TRUE
Pr3CrS6,TRUE
BaLaCoIrO6,TRUE
Zr6MnTe2,TRUE
Ca(MgSb)2,FALSE
FeNiAg2F7,TRUE
TiB,FALSE
Mg3B2P2(H9O10)2,FALSE
TaZnBiO5,TRUE
BaEr2CoO5,FALSE
Cs2Al2As2O7,FALSE
ZnCuBiO5,TRUE
Rb2RuO4,FALSE
In2Sb2H16C4Se7N2,FALSE
Na2MgFeF7,TRUE
CeIrOs,TRUE
Cu4BiSe4I,FALSE
Hg4GeS6,FALSE
MgB6H28(C2O)2,FALSE
USnI6,TRUE
SrEuZrMnO6,TRUE
Na3AuO3,TRUE
Na9CaFe10(SiO3)20,TRUE
Nb2MoRh,TRUE
RbRe3Br10,FALSE
LuCoC2,FALSE
Ta2Au,FALSE
PrTe3,FALSE
LiCrP2O7,FALSE
U3Sn13Rh4,FALSE
Ce(MnSi)2,FALSE
Al2Si2O9,FALSE
SrCaV(PO4)2,TRUE
CsRb2AuCl6,TRUE
PrMnIn,TRUE
Na2Sn(HO)6,FALSE
CsBaI3,TRUE
SiPt5Pb,FALSE
NdS3,TRUE
K2TmAgCl6,TRUE
LiTi8O16,TRUE
TbRh2Pb,TRUE
LiLaTa2O7,TRUE
Li5V5O9F,TRUE
LiCa2Ga,TRUE
Al2ZnSe4,FALSE
Be3Fe,TRUE
BaH2N2O5,TRUE
Mg(Fe5O8)2,TRUE
Ba4U8As2O33,TRUE
BaPO3F,FALSE
C10F3,FALSE
ThS,FALSE
BaU(SeO4)2,FALSE
Y2MgGe2,FALSE
In2Ni7B,TRUE
Sm(CrSi)2,FALSE
Rb2PdC4N4O,FALSE
LiGaPt,TRUE
CuSnO6,FALSE
Ba2TlCo2O7,TRUE
Mg6CoNiO8,TRUE
LiHf2Os,TRUE
BaYTiCuO5,TRUE
NpCuPO,FALSE
Sr3La2(BO3)4,FALSE
Ba7Ga4P9,FALSE
MnRu3,TRUE
La2CuSbS5,FALSE
ScTa(PbO3)2,FALSE
SrCaHf2O6,TRUE
Cs6Na4Tl13,TRUE
ReCNCl3O2,TRUE
KHfInWO6,TRUE
Co2P3H11N2O9,TRUE
Ba2Pr(CuO2)3,TRUE
Sn(CO)4,FALSE
KRb2Mo(OF)3,TRUE
Zn(CuO2)2,TRUE
YMo3Se2ClO8,TRUE
Na3AlP8O23,FALSE
SrLiNiF6,FALSE
NaSrAu2,TRUE
Ba3Na2Cr4F20,FALSE
NaSrMg6,TRUE
W(SO4)2,TRUE
BaPr(CoO3)2,FALSE
LiU,TRUE
Na7Hf2Sc2Si3(PO8)3,TRUE
KLaZrTiO6,TRUE
SrCa(CuO2)2,TRUE
La5Cu6S7O4,TRUE
SmSn3,FALSE
BaEr2Si3O10,FALSE
ZnCu2SiSe4,FALSE
Eu5As3,FALSE
Cs2YAgCl6,TRUE
RbNb2PSe10,FALSE
CoReB,FALSE
Ba3Mn3N5,TRUE
K9(NbAs3)2,TRUE
SmCoGe,FALSE
CuPb2(ClO2)2,FALSE
DyPa3,TRUE
GaI2,FALSE
Dy5Ni2Bi,TRUE
KNb5Pb2O15,TRUE
La2Al(BOs)2,FALSE
Tl2Ge2O7,TRUE
Ba2Mn4Tl2Zn3O12,TRUE
VCu3Se4,FALSE
Tb4Fe34C3,TRUE
Rb2GaHgBr6,TRUE
Li6AlFeO6,TRUE
Ca(FeS2)4,TRUE
Pr2I5,FALSE
SnH4C2NO4F,FALSE
LaZnCrCoO6,TRUE
MgSc2O4,TRUE
Cs3DyCl6,TRUE
K(IrO2)4,FALSE
Ba6Ru2Pt(ClO6)2,FALSE
KCe(ClO)4,TRUE
DyGe3,FALSE
Tb(CrSi)2,FALSE
KMgMn2Cr2O10,TRUE
Ba5Re3O16,FALSE
Ta3(BiS3)2,FALSE
VFe3(PO4)6,TRUE
Ho5SbPd2,TRUE
HoPbAu,FALSE
MgC2S2(OF3)2,TRUE
NaTl2RhF6,FALSE
CaZrPd,TRUE
LiNi2Ge,FALSE
Mg2VW3S8,TRUE
BaAl4Se7,FALSE
YPaTc2,TRUE
CaCo(GeO3)2,TRUE
Nd2MnSi2,TRUE
SmNiC2,FALSE
Rb2Mg2Be3F12,TRUE
H2CBrCl,TRUE
Ni3(BiO2)10,TRUE
GdInPd,FALSE
Ba2V2CuClO7,TRUE
LaVI5O16,FALSE
Pr4(SiS4)3,FALSE
LaMnCuGe2,TRUE
Tm2TiO5,TRUE
Na3CaInSi(SO6)2,TRUE
Cs3SbF6,TRUE
Na10La4Ta4Si9(SO16)3,TRUE
K4Al3(SiO4)3,FALSE
NdNi5Sn,FALSE
SmZnAgP2,TRUE
CsK2AlBr6,TRUE
Pr3Sb5O12,FALSE
Os5C15SO15,FALSE
Sn(ClO)2,FALSE
TmIn5Co,FALSE
Co2(SnTe)3,FALSE
Na4Cu2C4SO16,TRUE
AlAu4,FALSE
Ca2B5ClO9,TRUE
Er2MnGe4,TRUE
MgSb3,TRUE
Ce(Al2Cr)4,FALSE
Na9Mg2Ta10Si9(PO8)9,TRUE
Na25Zr11Sc5Si12(PO8)12,TRUE
TiPd,FALSE
Bi3Pb3N5,TRUE
TiZnAsO5,TRUE
YGa2Ni,FALSE
Ba2YWO6,TRUE
Al10(Cu2O7)3,TRUE
K2CdSnS4,FALSE
Na8Zr3Ti3Mn2Si8(O17F)2,TRUE
Cr(GaS2)2,FALSE
CaBeAsO5,FALSE
LiMo(PO4)2,FALSE
ScV2O2,TRUE
Li17Cl5O6,TRUE
CsGd(WO4)2,TRUE
FePH4(NO2)2,FALSE
B10(Pb2O7)3,FALSE
Na3TaS4,FALSE
Mg6FeCu,TRUE
Mo(PbN)3,TRUE
In2AsSe,TRUE
MnVHPbO5,FALSE
Li2HgPd,TRUE
Li3V5P7O29,TRUE
Rb2FeAuF6,TRUE
Sr18Ni13O42,TRUE
FeAs2PbO8,FALSE
Mg16Al12Fe,TRUE
Ni3B7BrO13,FALSE
Co7Te4(BrO2)6,FALSE
Rb2YAuCl6,TRUE
Ba2Sr7I18,TRUE
Li2NiOF2,TRUE
Rb2Zn5As4,FALSE
La3MgTi2N3O4,TRUE
RbMg30BO31,TRUE
Nd2Te3,FALSE
K3GdH6(C2O5)3,FALSE
AsC6NF4,FALSE
Ta6Cd(Br8O9)2,TRUE
Pt3PbC,FALSE
Ag2HgS2,FALSE
HoHfF7,TRUE
Na7Ca2SiSn2P5O24,TRUE
V2RuW,TRUE
Sr3CaCo2S2O5,TRUE
K2TiSi3(HO5)2,FALSE
Sr2Y2Ni2O7,TRUE
Ca2GePd2,FALSE
Re2(CN2)3,TRUE
SnH12C6S2(NO)2,FALSE
Ba3Ge9O22,FALSE
CaZn2,FALSE
NdAlAg2,TRUE
Cu2SnSe3,FALSE
Rb2Te3,FALSE
Ca2Al3O8,FALSE
Mg2TiAl3S8,TRUE
PrSiPt,FALSE
Li6Br3N,FALSE
NaScP2O7,FALSE
Dy2MnCoO6,TRUE
Ba4NbP4(O9F)2,TRUE
GeAsSe,FALSE
P2PbO8,FALSE
H14C5(NO)2,FALSE
TlSnI3,TRUE
Ti2Zn(PO4)2,TRUE
V5NiO23,TRUE
Tb4Sb3,FALSE
KAgC2(SN)2,FALSE
TiRu,FALSE
HoAgGe,FALSE
Pr2CuAg,TRUE
Th7Pt3,FALSE
Li2Ni4OF8,TRUE
ZnPt3O4,TRUE
Ta2CrB2,FALSE
TiMn4O10,TRUE
HfCrS4,TRUE
Ba2SbI,TRUE
Sr2CdCu(SO)2,TRUE
Hg2ClO,FALSE
LaPdO3,FALSE
Cr3GeN,FALSE
Zr3Tl2(CuSe4)2,TRUE
Na2CaYP(SO6)2,TRUE
Al3Pd2,FALSE
Ca2Al3H3O8,FALSE
LiMn3O6,TRUE
Nb3Ga2Cl9,TRUE
KAlF4,FALSE
K5BaNbAs4,TRUE
GaBO3,FALSE
Mg30MnSiO32,TRUE
Pr(HO)3,FALSE
Li2BiPCO7,TRUE
Na2Fe(SO5)2,FALSE
K2CdAs2,TRUE
H10C2N2O5,FALSE
NdSmFe17,TRUE
Rb6CdO4,TRUE
ErAg,FALSE
CaZn2(PO5)2,TRUE
Na6Nb4Si9Sn4(SO16)3,TRUE
H9C6N10ClO5,FALSE
InAg3F6,TRUE
Fe7(PO5)4,TRUE
CaCu2(As2O7)2,TRUE
AgBO3,TRUE
SrScTl2,TRUE
Na2HfTiSi(PO6)2,TRUE
Tm3Ge,TRUE
Hg4As2O7,FALSE
Ho4Fe,TRUE
Ba4Y2Cu6O13,FALSE
Sr2La2MgRuO8,TRUE
Rb2VAgSe4,FALSE
LiMn2F5,TRUE
TeMo6,TRUE
Li3Co4WO8,TRUE
Rb2MgH12(SO7)2,FALSE
Nb3In,FALSE
Pr2Ni2I,FALSE
CuP6Pd11O34,FALSE
Na12Ca2Nb10Si15(SO24)3,TRUE
Na3CaAl4Si8ClO24,TRUE
Th3Au,TRUE
Pr(MnSi)2,FALSE
SrCaDyMnO6,TRUE
SrCrSnBiO6,TRUE
VZnSF5,TRUE
Li2Mn3F8,TRUE
Li5Br2N,FALSE
K2AgMoI6,TRUE
RbAcTe2,TRUE
Bi2H18C3(IN)9,FALSE
Sr3CaSi8,TRUE
Pr6Ni20P13,TRUE
MnCoSn4,TRUE
Cs2U6Pd4S17,FALSE
YCr3Se2ClO8,TRUE
CeSiGe,TRUE
SmFeP,FALSE
ZnHg2H14C4N6O13,FALSE
CeZn2Fe,TRUE
Eu2CuO4,FALSE
Na2LaNb3Si4(SO12)2,TRUE
NaTi4O8,TRUE
TmMgAg2,TRUE
Na3CrSiCO7,TRUE
MgInAg2,FALSE
CuH4(IO4)2,FALSE
Ag2WS4,TRUE
Ca10Ti8NbAl(SiO5)10,TRUE
KSnPCO7,TRUE
CuSeO4,FALSE
SmAs2Pd3,TRUE
NaEu3,TRUE
La(CoP)2,FALSE
TmGa2,FALSE
SrCeMg14,TRUE
Lu8In3Co,FALSE
SrZnO5,FALSE
SmFeCu,TRUE
CaH24C6(BrO3)2,FALSE
KMg7,TRUE
Fe(ReN2)3,TRUE
Rb2PtI6,FALSE
NaZr2Sc2P3(SO8)3,TRUE
Y5Si4,FALSE
H12C3NF3,FALSE
Tb2Zr8O19,TRUE
Nd2MgTi2S2O5,TRUE
Na(Mg4Al3)4,TRUE
SrV4O10,FALSE
DySn2,FALSE
RbNaSi2O5,FALSE
CsYbH3,TRUE
K4Ca(SiO3)3,TRUE
Li3Cu5O4,TRUE
CsTmO2,TRUE
LiMnBO3,FALSE
HfMg(SO4)3,TRUE
Zr2SiSe2,TRUE
Cu4(PO4)3,TRUE
TbCrSe3,TRUE
Sb6O13,TRUE
Cs2Na3InO4,FALSE
V4(PO5)3,TRUE
Nd(In2Au)2,FALSE
CaTbPd2,TRUE
Nd(CoP)2,FALSE
La6Cr(GeS7)2,TRUE
Ti2P4H9C2NO16,FALSE
K2HgBiBr6,TRUE
Zr2Si,FALSE
HgBiPb2,TRUE
TaVH4,TRUE
Na6CdCl8,FALSE
YAgAu2,TRUE
In6WO12,FALSE
PuCd11,FALSE
TbInPd,FALSE
NaCa2Al2P2H5O11F4,FALSE
K2RbAs,TRUE
LiAc3,TRUE
Na18Nb20Zn4Si27(SO16)9,TRUE
Na2MnCSO7,TRUE
DyCu2SeO2,TRUE
BaAsHO4,FALSE
Na3Zn2Ge2P3(SO8)3,TRUE
LiMn3O5,TRUE
Nd4CrS7,FALSE
AlS2NCl6,FALSE
Ca(TiS2)2,TRUE
Ca3Ge4Au7,TRUE
LaMg14Zn,TRUE
Pr2Mo15O28,TRUE
W3O7,TRUE
K2MgSiO4,FALSE
K2HgCl4O,FALSE
ErU2S3O2,FALSE
Cs2SbF5,TRUE
Li4Mn5CoO12,TRUE
Li24Ti7Cr5O36,TRUE
V5Cr5Ge6,TRUE
Ce2O3,FALSE
BaYMn2O5,FALSE
Ba6MgSc2C2(O3F7)2,TRUE
Fe3PdN,FALSE
Mn3Si(O2F)2,FALSE
Ba6Co6O16F,TRUE
ReSe2,FALSE
U2Si3Ir,TRUE
H11C4NO10,FALSE
S2Xe(O3F)2,FALSE
CsUP2(HO4)2,FALSE
PrAgPb,FALSE
Ho4C7,FALSE
Li2TiNb3O8,TRUE
KLaCeHfO6,TRUE
Cs4Nb2Si8O23,FALSE
FeAgSb(S2N3)2,TRUE
Tm(ClO2)3,TRUE
NaAs4BrO6,FALSE
Nb6(Pb2O5)5,TRUE
SmEuTi4O12,TRUE
NdGePd2,FALSE
KH3(CO2)2,FALSE
Tm3Ga,TRUE
Sr2Mg2V3O14,FALSE
CaPS3,FALSE
AsC4S4N4Cl2O2F5,FALSE
Tb3Nd,TRUE
CoNiPt2,TRUE
MgCrS2,TRUE
KC(NO2)2,FALSE
MgScCrS4,TRUE
HfAu3,FALSE
Te2Mo(WSe2)2,TRUE
MgTiF6,TRUE
LiMnAlO3,TRUE
BC6XeF11,FALSE
La3Ag,TRUE
CaCr3P3O13,TRUE
KU11(GeO19)2,TRUE
Li5LaO4,TRUE
Ba8Nb7O24,TRUE
Rb2TlAu3,FALSE
U3Ga2Si3,TRUE
NdMg2,FALSE
K2PrCuBr6,TRUE
Rb2NaScBr6,TRUE
H8N2O,TRUE
GaNi2Pt,TRUE
KNa2ScF6,TRUE
KNa2AlF6,TRUE
Li7Fe5O16,TRUE
Ag4Se(IO2)2,FALSE
TbZrSb,FALSE
KTi3NbO9,TRUE
Pu3Si2,FALSE
BaMgMnF7,TRUE
MgH20Br4(NO)4,TRUE
Be2P3NO10,FALSE
Tm5(Ge5Rh2)2,FALSE
Si2P3RhO13,TRUE
Cs3Bi11Se18,TRUE
Na2U(WO5)2,FALSE
BRu,TRUE
SrCu(SeO3)4,TRUE
In2Ag,FALSE
Ce4In21Pd10,FALSE
RbMg14TiO16,TRUE
CsNaC2,FALSE
Cu27Se20,TRUE
SrIn5Au3,TRUE
Ba2Cu5F14,FALSE
FeS3(NCl2)2,FALSE
Rh2O3,FALSE
LaAlCu4,TRUE
Li4VFe3(PO4)4,TRUE
Sb2BrF15,FALSE
TmCoC,FALSE
Tm2PdRh,TRUE
LiFeCuO4,TRUE
BeF4,TRUE
MgCo4(AsS)4,TRUE
TmBe13,FALSE
La5Si3O13,TRUE
Fe5B2P,FALSE
Mn(InSe2)2,FALSE
Ce5GeBi2,FALSE
Li2V2S5,TRUE
Cu4Br3Cl,TRUE
LiPr2OsO6,FALSE
Cu6PbSe2Cl5O8,FALSE
Fe(CoN)3,TRUE
Ta2MnFe,TRUE
TlS2NO8,TRUE
K2GaPCO7,TRUE
Li15Mn2O12,TRUE
AlAg3,TRUE
Th2BiTe2,TRUE
DyAg2,FALSE
Er2Be2GeO7,FALSE
K2DyCl5,TRUE
V30Cu34O95,TRUE
HfZrCN,TRUE
Mg2PbN2,TRUE
Ti4SnO10,TRUE
MgZn(CoO2)4,TRUE
Li4Sn(PO4)2,TRUE
ScSi7Rh3,FALSE
Na3As3(HO5)2,FALSE
V8Ga41,FALSE
Ca2BiAsO6,FALSE
Rb2LiYBr6,TRUE
TbSnIr,TRUE
CsCrH8(NO4)2,FALSE
Sn2OF2,FALSE
SrAlIn,TRUE
Cs2LiBiF6,TRUE
K2Mg(ReO4)2,TRUE
Ti3V2O9,FALSE
CoBH18N6(ClF2)2,FALSE
Ca(Mn5N4)2,TRUE
KV3Cd4O12,FALSE
Mn3VN3,TRUE
Cd3(PO4)2,FALSE
Li4V(CO3)4,TRUE
AgBTe4C(OF4)5,FALSE
Ce2InRh2,TRUE
Ba4NdY(CuO2)8,TRUE
CrAgO4,TRUE
Ce5AgSn3,FALSE
Lu3NbO7,TRUE
K2Dy4Cu4Se9,FALSE
CaP4(Br3O)4,TRUE
Si8HgC18,TRUE
Na3TlI6,TRUE
TbGaAu2,TRUE
Sc2AgSn,TRUE
Ba2DyGaSe5,FALSE
PrNiBi,TRUE
Tm2PbS4,FALSE
WF5,TRUE
Ge2Mo,FALSE
Na2Hf4Si5Ge4S7O48,TRUE
Sr3Ca(CuO3)2,TRUE
TmGeO3,TRUE
KCdO3,TRUE
Ca8P6H12O29,TRUE
Sr2CeVO6,TRUE
EuSi3Ni,TRUE
La7SmV8O24,TRUE
Te7As2F12,FALSE
MgAl2(Si3O8)2,TRUE
HfBeIr2,TRUE
Li2H2C6N9Cl,TRUE
YZrSb,FALSE
Ti2Cr3Sb3O16,TRUE
Nd4CdPd,TRUE
SmSnRh2,TRUE
TlPd3,FALSE
H7C2N4ClO5,FALSE
Cu7Si2,TRUE
CoSb(CO)3,FALSE
CsH5S2(NO3)2,FALSE
Rb2LiSbCl6,TRUE
CoSb2,FALSE
Cu2SnSe4,TRUE
Rb2SbAuF6,TRUE
S7(N3O4)2,FALSE
CsPrCdTe3,FALSE
DyBi3(Ru2O7)2,TRUE
Ba5Gd8Mn4O21,FALSE
PrCo3P2,FALSE
Ti6Ga16Rh7,FALSE
Li3FeOF4,TRUE
Na6Zr4Ti4Si7S5O48,TRUE
U(N2O7)2,TRUE
SmPu3,TRUE
PuH18C3S3(O2F)9,FALSE
Al2Te3,FALSE
SrAl2B2O7,FALSE
CuP2,FALSE
SmSbO3,TRUE
LiNi3,TRUE
Cu3P4(SBr)3,FALSE
Ru3N12(Cl4O3)2,TRUE
LiSi3,TRUE
LiV3P3(HO6)2,TRUE
La5Sn3Br,FALSE
Zn4Cu11(SnSe4)5,TRUE
Na2Li(NiO2)3,TRUE
Zn2Mo2O5,TRUE
NaMg14Al,TRUE
WBr6,FALSE
K2TiO3F4,FALSE
Th7Ni3,FALSE
Na2La4Sc4SiS11O48,TRUE
MgV4O8,TRUE
ZnAgBiO5,TRUE
SrMg30AlO32,TRUE
Tl(BiS2)3,TRUE
Li5B7S13,TRUE
Ba(Ag3O2)2,FALSE
TbTlAg2,TRUE
H12RuC4S2N(ClO)3,FALSE
InBiO3,FALSE
Li10Mn3Cr2Ni3O16,TRUE
Dy4Mn,TRUE
LaFeNi4,TRUE
Rb2Cu3P4(O3F)4,FALSE
DyErRh2,TRUE
Ca2Ti6N2O11,TRUE
Sr3N2,TRUE
Ti3Ge,FALSE
BaCaAlF7,FALSE
CsP8(WO5)8,TRUE
Ba6Te10Br2O25,FALSE
TbFe6Co5W,TRUE
KLa(FeO3)4,TRUE
Mg17Al11In,TRUE
La2TiZnO6,FALSE
ScGaPd2,FALSE
Nd3Pb3I13O40,TRUE
TeP2C6(NCl)2,TRUE
Nd3Si6N11,TRUE
Co2(CO3)3,TRUE
K2ScTlCl6,TRUE
Rb2Te2Pd,FALSE
Rb6Mo27S31,FALSE
Rb2ZrCl6,FALSE
UGa5Ni,FALSE
Na2CaMnAl2P2H2(O5F2)2,TRUE
HoFeCo,TRUE
Mn4GeN4,TRUE
BaLiP,FALSE
Li2CaHfF8,FALSE
Rb2FeCl5O,FALSE
TbGe3,TRUE
SrPb3S4,TRUE
MgTi2(PO5)2,FALSE
NaO8,TRUE
BaSr7Ti6Mn2O20,TRUE
CaMg14Zn,TRUE
YMg6Cr,TRUE
YB4W3,TRUE
InRe2C10ClO10,FALSE
Co2Re5B4,TRUE
Mn3Sn(PO4)6,TRUE
Nd2(CuSn)3,TRUE
SrSmMnSnO6,TRUE
Er4In5S13,FALSE
Tl4SnI6,TRUE
Y2AlCu,TRUE
Tl4Ni7(PO4)6,FALSE
LaMn2BiO6,TRUE
KLaYSbO6,TRUE
PrGdZn2,TRUE
Ba2V3InO11,TRUE
Tm2Fe14B,FALSE
Sr2LiReO6,FALSE
SnH6(NF2)2,FALSE
Al4Tc,FALSE
Cd2Ni(ClO2)6,TRUE
NdIO9,TRUE
Na6Te(W3O23)2,TRUE
Na8(CuO2)5,FALSE
TbCu2Ni3,TRUE
Ba2ZnHg,TRUE
Dy3Ge13Os4,FALSE
